delta ch(1),theta ch(1),alpha ch(1),beta ch(1),gamma ch(1),delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(4),theta ch(4),alpha ch(4),beta ch(4),gamma ch(4),delta ch(5),theta ch(5),alpha ch(5),beta ch(5),gamma ch(5),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(10),theta ch(10),alpha ch(10),beta ch(10),gamma ch(10),delta ch(11),theta ch(11),alpha ch(11),beta ch(11),gamma ch(11),delta ch(12),theta ch(12),alpha ch(12),beta ch(12),gamma ch(12),delta ch(13),theta ch(13),alpha ch(13),beta ch(13),gamma ch(13),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
3990.684072,235.0019232,144.827078,75.70783193,18.91619302,4080.445262,227.6571081,129.9500899,73.14718499,18.97615063,4457.073481,220.8832414,144.4388661,71.60120832,22.06202763,4603.479418,247.0753335,150.4169325,80.62728302,19.32835958,3728.59335,173.7937812,51.6796362,48.35969247,20.65483966,4173.426529,204.1250716,82.69092565,51.92062903,13.52428919,4274.754477,228.8646713,185.0058552,76.46052164,24.25666634,4077.579989,235.6814708,156.2309108,80.42493083,19.94280389,4362.541825,253.739111,138.0634875,112.4981145,36.64494896,4676.606617,288.6726297,161.3761589,124.5236671,34.89012274,4774.22918,339.3160744,205.1511941,111.5340144,25.83485603,4348.836213,268.3201773,175.8767071,87.46577159,20.54372572,4416.170244,290.7455096,183.2569941,105.4749648,25.53640923,3347.661622,206.9009843,134.3603865,69.44820731,23.14415538,2
9523.502653,339.1332759,163.2703021,131.9461347,56.38352536,9574.333476,345.6356626,146.5529101,131.3456611,63.57446029,9680.040167,306.9568135,136.1978289,119.6270998,56.97323341,10984.95499,388.6867844,150.560946,141.0433658,59.72853447,7806.294648,262.6978021,76.02812116,105.0661631,76.01720563,9113.553439,313.7750241,89.07249913,99.50267574,33.3094518,9810.912964,329.7502689,149.2082423,124.9605297,48.25982692,9503.29425,332.4372689,172.9345484,142.0292989,58.74582772,10099.69745,365.8113898,187.0393657,261.5780227,218.3431868,11281.67792,447.388191,204.4731218,226.4384973,180.9323979,18273.64984,431.1477685,230.6381366,170.8646389,71.61758412,10665.58635,372.8086891,178.0864269,147.7708074,55.94282456,14622.48673,379.7642283,204.1406402,165.4113236,68.50913728,8209.751926,288.5133277,150.5842632,119.0629987,59.57546825,2
5210.959241,201.955393,120.8425636,94.20543921,41.02593335,5365.440007,184.6285263,100.9725937,96.8343997,41.53953159,5694.835053,182.7261272,114.2171965,85.39703606,52.29889568,6522.286985,202.9479187,117.5498187,95.78263452,42.01191058,4094.747032,131.2037982,38.61809745,68.40059587,56.33296641,5127.903419,162.4312244,56.62784911,55.53644229,24.93846634,5313.014394,181.4963197,136.8512052,86.82536182,40.75078909,5120.004077,214.9911098,158.8986042,105.5026724,39.21437063,6083.321537,290.6602081,170.6682504,253.4244942,150.8168154,5904.617355,249.853759,142.2363756,180.7501163,95.9914182,8358.995446,289.0615745,165.2530786,128.6417391,45.95116541,5766.182663,223.0420089,147.2213489,106.6457536,38.3955245,6206.780724,241.3594489,149.7446453,126.0660209,47.59269563,4379.838597,181.9327752,113.2642348,86.25317994,48.38260132,2
1511.443229,81.52080123,94.15168887,69.29278587,31.94495688,1662.077429,71.84236528,63.55757887,64.98063456,30.64404339,1710.612549,80.79887678,81.57746477,60.5067263,42.41651611,2254.268244,112.6693497,72.59707036,68.26980009,32.3918175,1218.689812,32.4513242,15.12045022,46.88507731,50.52285012,1526.829776,41.5608071,31.52970725,36.2115339,21.06792236,1528.445024,60.80502472,138.3752706,57.33971264,31.83175004,1609.112809,87.12924668,163.7165814,76.82494991,30.85153139,2502.834734,161.2525376,178.5089243,201.1666753,104.380672,2316.6746,113.7501864,134.5477519,140.7945065,92.5264379,2288.521423,152.3571084,126.6409148,97.29261806,38.24814386,1685.91452,99.52154797,112.7725175,75.99652002,29.30898223,1854.472976,108.468064,130.5557974,91.08125121,35.36324726,1335.333154,73.51896829,95.27689605,65.45401197,39.45462248,2
2189.119291,114.3788228,66.46007199,71.18406077,43.51471596,2600.46478,114.715739,49.2909344,70.2304236,50.24096381,2206.318428,128.4825276,63.46931423,61.60492918,53.8484614,4431.662305,197.4601527,57.02468027,73.4101356,49.00962256,1699.269541,45.98288818,14.00125739,52.44452831,77.6852324,2184.787682,59.28285997,25.20240521,33.68064983,27.98096544,2130.05526,66.61916346,70.67213248,59.01484423,40.34293317,2067.617705,89.88416656,82.03907419,84.20972108,42.3788209,2517.605674,122.8925071,78.83703213,210.8191329,209.0949617,2334.138785,137.3403278,83.5592185,162.1361621,163.3405682,3019.948812,247.5679989,101.1972568,104.1598093,59.0565061,2473.813713,154.4974797,81.0910251,78.9679006,43.01814166,2413.905029,157.3401767,89.09676268,95.49789893,53.83860932,1801.329196,106.6285425,62.25322442,65.79193375,51.31072169,2
574.5055864,149.8752658,161.8500219,55.15403638,17.56939352,711.8554855,140.7170985,118.1145641,49.22531034,17.46674584,598.9227435,164.7547412,146.6457515,47.97343409,32.53300898,1451.835774,180.6420602,131.9332328,51.63339455,19.18727808,317.1596946,86.36781,25.30236142,39.5164085,31.1116951,489.4424555,113.4606249,64.49399589,25.12202126,11.88742595,436.5033563,134.4559311,139.8566682,43.5718664,20.87774877,450.5289594,134.9931612,205.2697776,61.82522699,16.59199944,769.9429575,201.7067765,217.3358562,165.6789094,67.02500448,842.0628306,160.9061892,213.767137,109.8209634,46.70306833,1235.771452,220.4631167,242.5222553,76.17822476,22.80711665,724.7497451,173.8815609,201.6871379,59.59524816,17.09123377,722.2766037,178.8284919,235.7207551,70.74876917,20.74910333,492.4577201,130.6641478,163.4589877,49.7032002,27.14216376,2
807.5911701,61.09931189,57.3677682,52.12864147,23.61152165,788.6202842,55.35156562,41.30342307,50.31674267,26.45808434,1608.892251,81.98259389,55.56207053,46.78767957,29.3990938,1404.558185,91.51510204,50.41009647,51.20451466,27.19399827,396.6880517,19.54699652,10.37578266,36.01364963,40.26537666,594.6925,25.25605875,22.20222037,27.32660883,16.80581378,674.352243,35.12955054,99.58700185,41.39676015,22.0412391,664.6183426,47.5589064,108.5277929,62.53252698,25.23791342,1120.407962,145.5218004,125.817412,189.3905364,90.05349301,4698.4036,395.6241959,162.098152,153.478111,68.38704679,2367.382406,182.3560407,103.5947447,80.10869217,29.68206053,1284.999981,97.93338489,74.39607753,59.51943036,23.29712996,1245.363339,89.28176867,84.78509469,72.33249554,28.13545837,797.3308434,62.72617919,60.29796291,49.23915013,28.52803585,2
658.0535602,55.67603133,49.48973918,61.37677731,26.39154338,707.6673042,53.1036967,38.16031645,61.05074171,28.00768084,1672.851695,83.71172741,47.76321105,51.37075137,35.66992647,1454.40764,98.20250145,44.85592725,61.48208592,28.26493182,385.9250235,16.12541567,11.08928932,36.23693244,34.09847541,463.3300711,17.5905324,25.99356413,35.34020575,20.57982206,500.0654749,25.35228823,82.40365906,52.22732003,28.17557585,523.8392749,38.37170615,119.6309598,72.87594025,27.55419206,887.2521328,86.9455318,140.2399102,164.7500007,69.70091611,1624.193325,70.81856285,85.32570537,123.8278415,58.13568997,2002.805479,188.5894213,84.78173238,88.77431498,32.18924727,1043.458421,92.07235091,64.11600416,68.70428232,25.4948004,976.9841017,84.82689183,74.59639342,82.41850258,29.47758537,602.343326,51.30760945,49.55240033,57.20997857,32.47059086,2
90.34247602,48.94170878,103.6121532,35.15875853,8.156239837,75.30443956,39.62840059,74.75444071,30.78562796,7.163465288,183.1528701,57.96495399,90.80106981,31.21229087,27.04715223,292.3366396,59.14685767,89.20547108,33.19786003,7.415317938,36.79983066,6.80073344,8.51100885,16.16377376,16.53405369,51.77958513,10.64897156,33.11519075,15.10328686,5.360216618,42.32464606,22.02228731,136.9047333,30.26904923,11.26909062,70.65855192,44.03069723,160.6792204,42.14784117,6.557570003,78.59896632,45.73503226,148.1398129,63.29589774,16.48336174,368.8093326,65.23409347,146.8002745,64.57124408,13.95608319,495.0038717,124.723267,159.1918214,58.91661059,8.655214135,148.3948492,67.81864272,128.829967,41.23176786,6.278890681,204.8785388,72.92482086,153.8910525,52.40390435,8.192032942,93.72887021,48.28087653,107.1413426,34.52543212,18.14035252,2
1176.447609,59.78308207,91.67501316,47.57295292,22.85995828,1142.650074,43.83328032,67.67904992,44.64663083,26.60307508,1326.961021,102.712629,79.99740378,48.44450681,41.48092958,1656.341663,66.63649253,78.76070844,44.88697194,24.9826575,538.2503332,9.550935872,11.83574089,23.74441654,38.26208939,1110.93782,15.24817785,28.76998467,19.43109872,13.79205969,1133.087803,25.99850034,110.5365123,35.57668937,22.09175213,1172.129535,47.91727234,153.0328635,57.76391929,23.69347541,1227.257693,54.63515788,124.630196,108.0996738,92.3165576,1543.122873,71.74400754,116.6138129,93.57977855,67.28276484,3349.58037,198.8134177,131.1060346,73.65737993,28.2573347,1437.095082,94.24071113,111.7473628,54.81607938,22.8200912,1770.420288,99.20125006,125.4044771,69.86350633,30.08209608,1053.136531,62.93432682,89.58104634,45.89231057,30.2102167,2
152.3672552,61.72049219,86.40512311,42.2104578,16.65551394,187.1458368,48.56903961,62.11802799,39.7547151,17.42586743,4274.163801,345.1034053,184.5584466,151.4781598,59.5647646,606.0870045,72.16236262,72.18120942,40.75782574,17.49627164,81.88186888,9.056444887,6.765344548,28.83634659,31.78132561,79.75342431,12.38816142,20.16645673,19.61393586,10.59775661,98.38037979,24.54780447,72.00670292,35.40382835,17.56748377,130.6309348,54.23332388,88.80589012,52.81024277,15.07522429,427.8620869,194.0506713,126.0062978,153.8470498,68.8240508,414.0131157,75.29516391,109.1331476,93.22994074,45.10812468,738.1704701,119.3223843,129.4915628,68.58459098,19.96899091,246.460646,78.32781705,101.6059347,49.25555081,15.91707029,356.6312867,87.53805982,118.757761,61.60463533,20.11841783,168.7379581,63.55241433,82.0224797,40.15249506,25.00591734,2
176.7507407,57.92612428,179.7072145,45.44259572,10.08244618,186.4969339,42.67003131,126.1426018,38.62501518,10.62607404,269.1606833,50.24813024,126.768112,34.451144,34.7087569,641.7693688,63.59228787,130.7612751,36.90350774,9.144980356,82.68656761,10.06571281,19.37594506,15.51207016,18.41422044,84.85571819,16.00433914,45.50161164,18.32953478,6.680493242,91.05954707,28.40356216,198.2223256,34.75332486,13.86693442,143.9379614,60.89509028,227.4268843,49.70159403,10.26999764,258.4124704,78.99460532,183.7427124,66.69258172,19.76774448,10917.3224,90.64887527,205.5817509,67.38494514,19.79714119,1075.24823,123.2909563,225.8483141,62.32099314,12.60673575,316.5423577,73.92656186,199.4922684,50.00255336,8.658812151,897.4735906,87.49823913,238.0440689,57.73610823,11.79443076,176.9238881,56.45704957,171.7279383,42.24622112,18.88104267,2
197.6681373,63.53818058,100.3796375,50.34508777,28.77416648,304.7449045,59.12819858,65.16863506,45.68167024,33.06479029,7049.832659,524.0915864,276.2876582,220.8246171,85.4417044,1073.025048,103.5339303,79.53356513,48.41754825,31.32858953,147.9032206,10.5639828,15.05300723,37.33368778,51.87104296,143.882821,16.03426048,33.9487866,24.14884833,17.17200422,152.5110092,30.08607007,116.2144398,42.1334288,27.24433983,191.4410743,52.72901676,165.6402248,60.42948686,27.68125721,582.5131783,108.5239816,170.1306964,178.2732633,133.5759105,842.1064491,87.7512461,133.5583608,121.9685215,101.9088387,1131.645534,158.4423836,146.2669673,81.91336031,37.0632835,324.1328397,92.39249289,120.6591966,57.64087801,26.89391993,529.4955133,94.57019371,142.1285018,73.89303844,34.02286486,195.2468273,59.47876869,100.5882113,46.86419045,35.01430052,2
134.6554515,51.27025098,64.66981957,41.4563951,11.98235926,163.5483329,38.76244003,46.05707719,37.05822481,11.77275241,237.2734078,43.99613437,53.23985158,31.60947746,42.94339109,556.5411745,63.75196251,55.70642511,37.94975473,11.82440268,70.93106675,6.861179805,7.315559951,24.62707241,24.80104185,56.9825614,10.52407987,21.20870011,19.73028688,9.985456066,57.10821795,22.37024413,115.4054872,35.32374018,14.00321238,79.52462093,50.84196526,163.8619335,50.96346681,9.980507528,298.9515079,90.03431627,163.031758,110.758907,34.17439268,396.8058619,59.89896828,112.9125273,76.47293612,20.93411773,657.2808773,101.0732297,98.44173692,61.28749405,13.29395313,221.122753,57.18167478,77.55688388,46.16680011,9.961864253,227.7746277,54.16708669,99.56017352,60.42792587,12.92573776,108.7335986,42.54727905,64.8946448,39.15999644,22.62509651,2
270.0001509,52.41463061,64.3719115,54.12223458,23.15491722,307.690014,40.78914139,49.33894093,53.40890492,25.25349725,481.7609529,49.56356723,50.55355766,42.12088488,45.93360007,1124.291528,79.58661504,58.22544616,54.08187519,25.20119083,122.9188553,9.883748516,11.22850768,32.12249904,39.45841508,143.5900495,15.39839359,23.56853843,28.25341962,17.49795109,139.2292545,25.15448639,81.03286355,46.39879787,26.93506162,188.2511389,44.31278419,94.6853019,57.1577281,21.79418607,536.322726,105.9791731,133.8515626,152.0141142,91.72535025,3766.279547,145.4084142,110.8088324,121.8695428,74.37102491,1032.971614,124.5639384,103.7324577,80.47497405,28.3722951,480.8954492,70.93335951,78.43257523,60.08472533,20.93564379,455.2625465,77.08414277,95.47395097,73.1416993,25.7964706,250.4605881,52.16210962,63.00130164,49.14695519,29.69767738,2
565.5261182,106.0993445,103.345388,81.76612101,40.92787909,687.6922849,83.85022449,77.39967673,80.13592441,44.42984735,493.6593952,77.41943512,77.2238179,63.38498176,75.71421209,1294.054925,102.7191455,80.68160421,73.13375854,40.68114116,192.9138503,24.09146243,19.24386381,53.00048937,70.19722265,471.9657731,51.14645424,53.63400185,44.87216686,27.20792063,525.644789,68.67121123,153.9128743,72.19028223,38.37292303,580.569805,125.1202985,208.6143593,90.43252922,39.26703144,677.1199661,148.1903371,190.2682774,212.8901462,164.0769766,1031.992905,155.8985587,177.6840488,163.0629373,136.454909,1357.415621,214.0285462,174.4388539,109.4994501,46.72071712,701.0144172,124.9964879,122.7302421,84.79084149,35.23958293,791.8175068,156.7020457,171.0847209,104.2657591,46.40251445,502.2103375,100.140073,105.2998141,77.72264935,52.38695865,2
223.367691,74.45930599,151.5628595,61.04423185,27.00342573,316.6863744,60.89327628,119.9068945,60.06459271,31.95542246,528.0351874,71.32394907,117.2420506,45.58356384,61.77797158,884.791368,92.79030559,131.4559573,61.17068698,33.22361881,816.9648209,49.00453068,27.8019128,48.82451907,46.98158134,85.59176443,17.63427274,39.24894778,29.84972475,18.15189586,133.7330455,35.74899417,136.1586069,49.97385215,27.33400744,188.6886385,66.49546409,175.0532784,70.11746022,26.39366175,715.8253196,125.0826681,180.7116443,195.0375974,104.1426108,1524.643262,106.5833656,169.6101718,136.9364875,88.56472745,1345.209881,181.4071148,218.9319935,90.67669911,36.56001301,411.1293595,101.8084176,186.057985,68.08969922,26.17166206,555.2148229,108.4683488,209.4291666,82.97838946,34.71008754,229.0058322,71.29966345,147.4382105,55.5629447,36.99712268,2
237.1087101,55.69826198,76.69274916,74.50561591,38.03920749,241.9602323,47.02051595,60.76080243,72.62729259,42.67542224,458.6590724,60.19704949,62.7756842,51.54097297,65.5874768,1032.738937,86.62364424,71.48753881,69.94371073,40.10388645,92.7589476,9.338486004,15.1100002,46.08685429,59.27722477,145.4377561,13.45269267,25.24852885,35.36194465,26.61671549,178.5480745,26.80845876,101.5972661,60.99281086,35.30268157,258.4367565,45.28018744,103.9668079,82.88088211,37.91754843,409.8614195,69.62331888,110.3394928,218.0319126,136.5651516,1129.927295,93.78373072,108.927004,161.4121283,114.2487739,1888.330292,174.1826367,124.7629236,101.0797688,45.98104045,455.0953763,79.50044246,100.254552,80.02899587,36.94744849,877.3922167,88.83649498,114.9990306,98.34345314,45.75686274,278.4197135,54.00964191,77.91393617,66.637159,44.95635293,2
193.4855538,18.72536259,36.26611994,18.02173205,6.766273277,96.8998676,31.21990925,90.02597898,33.89489761,6.264098707,586.9668892,55.85466767,187.03838,51.22832711,6.448205511,250.7533542,39.26082319,123.2277187,35.8306703,5.305889957,50.31321113,10.03935346,23.29087463,14.64200677,5.427068448,46.17691684,8.283196812,58.04048994,14.51320489,3.824918092,84.836828,30.69702468,353.5981156,43.72440518,5.014618849,248.6091224,62.01245221,434.4587906,65.34879667,6.360123804,104.4055757,62.28723957,237.8806297,55.16784379,6.816607415,3815.777504,291.0039352,203.8392349,90.77799015,8.935544906,110.2359923,69.96113877,182.182804,58.64718821,7.475677767,110.1636575,64.02068197,197.7147023,59.83284592,6.485412307,137.0275319,63.07924225,158.2239407,55.63276976,6.254765211,86.70394634,57.89371815,156.2764595,57.4566069,5.754159505,3
39.3786893,16.17001578,48.70613064,17.64181289,7.268535456,61.26437377,37.85875808,121.9123138,30.32802116,5.338671808,314.6181576,66.89397938,232.4279448,47.19721235,6.513912291,248.3066377,46.66796808,163.209905,31.69103172,5.422239116,27.19801424,10.69140237,25.20286396,14.339561,4.65424527,28.89288916,10.50956074,54.33710058,16.29251682,3.635775028,56.35475669,49.56013331,339.5560147,53.25823336,4.882202615,60.41877618,65.08034081,428.3904333,68.04285546,6.704726137,53.31715782,64.29292661,216.3819407,57.04792463,6.524762168,129.9196158,67.23513955,134.3164228,58.62146975,7.200583006,83.90089939,72.46748405,218.6764707,58.09412055,7.093238141,87.76779668,73.307375,245.8407281,55.25348263,6.497933257,75.85459434,67.14237382,184.6856046,56.42131203,6.573905625,57.34398514,67.45008394,202.4281442,55.14475323,6.523285688,3
26.02580859,14.53424252,44.0271769,19.22359831,6.890010613,60.3698235,33.13858042,101.7750064,30.25824126,5.519050901,445.5773235,55.04300601,199.0286511,48.62863073,6.025624827,209.5861068,39.76190003,140.7405049,34.04927144,4.989995132,22.97013054,10.7036328,22.57294644,15.01685384,4.26571804,40.63617487,9.757811265,58.9176839,16.24378407,3.946183035,47.91478782,35.7496641,324.3313849,49.52189277,4.223927999,56.1749076,59.08290476,366.3828475,69.80493715,5.615977997,53.02864132,58.88308762,223.2341847,60.13407514,5.427002446,50.33784253,57.50329322,122.7630601,63.66645897,5.597285036,99.09661797,59.16413543,183.3002112,61.7340041,5.901309618,90.58774407,60.03091153,205.5629009,60.42319988,5.742014915,71.41239435,55.15423288,153.0418497,61.44744612,5.267589223,55.81521224,55.06474553,171.4120368,61.32683195,5.962198913,3
25.31995749,22.79955926,53.2750336,19.28930678,7.275706683,75.15793117,45.19744444,111.7462552,30.72688216,5.808276916,928.0979143,106.3436638,252.8640192,53.09431406,6.53956178,193.7781126,51.45340942,160.655674,34.10757626,5.653825794,26.08442551,14.60485622,30.11424245,13.52891319,4.570224277,29.75815375,13.4810751,66.04646338,15.68803766,3.485043235,61.10234781,56.4339097,366.2247143,51.95311318,4.307469933,208.7991746,82.95979143,497.1173396,77.44196846,6.236198163,88.66826404,66.99913288,267.3482323,61.18693712,5.907151341,560.5120879,90.20007334,181.8211598,70.48458383,6.93758553,1507.832087,130.5153617,251.6330426,82.09960012,9.375451138,229.6413039,95.01642312,271.9406187,56.15275961,6.154738965,165.2679611,82.42490273,218.5930687,61.87447636,6.0158368,69.86603376,88.37927019,233.3718795,58.23011389,5.774559901,3
55.77522033,22.99383877,52.66002164,18.03990099,7.119590697,85.35393832,39.75703349,92.75077759,28.38932522,5.933642645,487.9967142,74.64586051,179.4106008,41.9359134,5.742096076,223.1758572,48.53725876,119.5619885,30.22314542,5.446239693,30.48898529,15.74186839,22.33506173,14.86405608,4.952258156,35.39468205,15.6735781,54.93491488,15.26622902,3.779628705,151.0004864,50.39503093,406.2463831,46.03119658,5.221451954,80.63670989,63.58368052,530.4904619,68.03186956,5.915766921,61.97033231,65.29803464,267.4882021,63.20085502,6.097562735,76.49863252,72.76200232,153.4427052,61.46196688,5.982414966,128.147652,80.66305075,181.2520317,54.5272464,6.20382014,157.6385861,89.6549191,209.6813867,51.28900122,6.109341487,82.30341159,75.11547384,180.5658787,54.17160345,5.528107669,75.87449812,77.40090262,195.6868091,49.45197753,6.020948932,3
115.6511593,36.01803552,56.16767289,22.55931198,8.512344975,236.3705731,68.92840821,100.0604645,34.09447488,6.825705874,1051.635477,120.3771288,187.218406,45.74900149,8.412108559,437.1787342,77.87679254,130.633916,35.18248726,7.899287215,135.3391648,13.84452469,32.08304011,15.27635002,5.119488069,149.4187003,16.13839713,58.78263302,15.20662966,4.52803949,209.3831945,52.52320713,294.2674256,48.46207018,5.761627863,457.986357,98.84173985,343.4984905,81.84582287,9.310109545,169.4145787,80.66537602,206.4408783,66.1409885,8.73551952,637.9997826,98.39274519,136.1866708,67.5851452,9.514022008,278.5373651,120.1448297,176.0688004,57.00572037,8.538626782,523.7032341,145.5189508,209.9341451,55.79819504,8.603667991,413.0098268,121.0420487,173.0359655,59.1838531,8.211470917,243.0121649,118.0604277,194.9928907,56.08624841,7.120849826,3
50.99404822,28.90497326,72.74994962,21.13387282,7.448370972,73.06200635,42.26095035,108.7888515,28.28988496,5.356825337,485.0973626,83.00290859,226.866787,41.95777132,6.017391963,200.1344877,51.82614801,150.38475,29.75100332,4.968488068,24.571637,14.92110891,30.49693617,15.05038519,4.526653592,33.02049608,15.36439772,63.88355045,16.96739319,3.854961573,66.2550864,58.4023308,310.0213052,47.69535484,5.103974091,71.86891235,70.48771034,441.8931225,67.50110499,6.333845148,58.52173662,75.21496916,256.7698971,57.16220142,6.161822454,65.88381129,84.1742032,172.4176393,58.61835937,6.044460499,100.4856778,90.23983997,204.673401,55.96193938,6.286655206,248.5295344,119.0038414,249.1314188,61.29422012,8.574347092,90.94810472,88.89413334,198.0036774,55.66436117,6.405382569,80.85976609,94.19267713,233.1264294,54.90455446,6.01494944,3
67.46091274,27.36442048,77.91507331,23.44865476,7.377724225,88.75469108,45.75523411,111.1181799,30.16439467,5.52130834,471.6665062,73.428125,217.7081651,45.49165003,6.006324974,300.9689944,54.61693935,152.9398159,32.03000444,4.909474401,29.11482621,16.40955776,29.97821362,15.65305282,4.262335378,37.18178164,16.96068135,64.94330204,17.70679378,3.977675371,69.51314611,66.70473772,382.2993502,49.54249675,4.522268072,60.79932941,84.1218206,473.6710651,70.00763042,5.771174367,50.4457145,81.33386968,252.3552657,63.58143981,5.622613014,61.40860818,88.75212011,149.3328499,67.70092496,6.060551298,118.8855286,89.62406954,179.2699604,65.1372738,5.909224068,156.5203105,86.43670845,233.5191377,59.06870605,5.704957723,100.9626714,85.76072234,172.7408853,65.06607823,6.004590306,81.72607221,81.42883746,220.4668746,57.98012184,5.991001151,3
100.9114939,27.13494014,62.12000901,25.88297447,8.650805936,195.674243,43.99803481,88.14654909,35.94722845,7.487231338,414.7776904,60.22255907,154.8313557,47.85147757,7.127709761,334.684401,49.76320266,106.7392836,38.62997298,7.457515781,165.6658677,27.55857113,26.52956878,20.97548764,6.654089773,152.7921254,24.00728994,45.61319762,19.91217348,5.78887133,193.1670585,56.49898122,237.0849267,42.10136045,6.28884045,192.9737909,66.4906757,345.9496775,70.38833455,7.138315317,183.685811,60.83802589,179.0356254,65.19832461,7.39498791,219.6667569,67.44082829,107.9100126,68.71265565,7.965483492,240.4796811,65.16353925,136.9149643,64.34232354,8.381216051,321.1576944,68.72813256,173.5239125,60.42034608,7.592523496,231.0314994,61.49057477,134.4208639,62.93665561,7.419013322,193.7478987,63.12575152,154.9725759,58.25177313,7.247789014,3
236.757876,22.94575996,52.70526685,28.14708646,10.52904635,280.6161304,36.85701018,70.53601678,39.21962375,9.325910613,776.3402261,57.54975158,119.7597759,55.80328092,10.05621764,427.6724183,45.07106907,85.97322637,43.68152981,9.25449433,282.6354471,27.88743317,33.19134246,27.61749234,8.902138639,267.7492028,25.62033706,59.41296944,27.06362968,7.438226293,301.3285954,47.1818981,267.5942887,50.83600459,8.176847536,318.845186,57.64523031,372.8522201,75.29349327,10.04590371,315.3219902,65.91697178,270.8530573,69.56337609,8.960853949,388.0384535,71.32452166,169.0444389,75.20588053,10.21926139,375.6895133,65.38919942,129.8240397,71.52248041,9.976279749,398.2310609,57.85295318,139.2289089,65.45010765,10.08677749,383.5333367,59.42645939,134.2961622,68.91285379,9.483605487,326.3661658,49.83498739,137.4229842,63.01674765,9.378679305,3
82.33189863,33.68584228,91.34263012,27.42489596,8.884398902,100.7383477,45.16172889,109.8506465,34.43669187,7.094915846,371.8056957,71.88701394,223.6106313,51.32349132,7.85191976,170.4075938,52.10923594,149.2999967,36.69032909,7.372811897,50.68455261,22.41116896,29.0305033,20.44895864,6.368492055,60.94735033,21.92072343,61.70876109,22.44405762,5.843153234,82.43108502,48.82881819,297.1477124,52.08549385,6.748754533,83.50646089,67.16475257,357.5486221,69.34741186,7.241542711,77.38771088,70.76333312,238.6759055,58.9990638,7.178405669,86.46192016,73.32191349,161.8853247,62.36479583,7.597027791,119.6579209,73.51489905,186.9846316,63.07571054,7.568926966,147.4752058,83.73654766,245.0760619,59.26667755,8.019067778,101.951727,73.34601821,181.689311,62.44293705,7.610452974,87.36907594,79.28780118,235.359764,56.82812955,7.8925171,3
128.3528882,24.29918241,67.72100487,28.83269219,9.525394328,153.5090381,35.53372086,88.49870499,36.86594614,7.706215741,437.3327391,49.97533259,147.106077,49.22613459,8.504446026,282.5925448,41.54200567,105.9874208,38.03434599,8.228060475,119.9717798,26.2681537,32.66092614,26.81161531,8.343997097,127.2685704,25.16093439,38.29140494,24.90910926,7.189632059,153.4821413,40.56952335,171.7001329,44.91586578,7.38854789,167.2736414,50.91233364,204.7353015,62.24386982,8.076811748,158.3819611,55.36556556,135.2022941,59.00116987,8.375595196,275.3402632,67.07789853,101.5343441,69.71520275,9.205036733,209.2789943,63.36937779,132.4718636,65.1775572,10.28877104,208.6098646,55.73114991,158.2580902,55.95096182,9.408730912,184.7391123,60.32623144,125.7154273,63.35142648,8.720365143,163.6009922,52.97851483,144.2745282,55.30735808,8.602630285,3
3145.751882,202.3385504,184.1479046,118.3021263,30.90083103,5032.709299,320.089025,266.1920442,170.4361067,38.87976435,5952.225731,397.3228344,391.9345354,201.762761,42.4243566,5897.821066,367.5692511,322.1000541,189.3140109,40.65054093,5498.843335,292.7386054,197.7316911,165.0198086,40.56881302,5241.800603,269.1645293,231.2889175,155.2924229,38.59959042,5861.282468,332.4117075,606.5783087,198.634563,42.54568235,5695.222074,350.826495,660.0167306,215.9608336,41.41609615,5544.793026,354.7830466,401.5148237,202.4399039,42.36007102,6490.922129,439.38871,356.5837357,232.9899613,48.10571787,6066.11433,430.1929433,397.6228785,216.5542417,45.03374999,5823.538434,412.5296034,409.8681935,209.6715202,42.21462088,5981.052698,409.1305655,381.2568507,207.2339036,42.2553494,5278.277545,374.5650879,372.9999558,197.3648428,40.43248246,3
210.1190527,70.3626564,91.00354893,48.64372438,13.00332166,337.1118762,95.06875997,110.910029,61.23169834,13.70662498,649.3248426,156.0898982,173.0153512,80.89203993,14.23170387,424.2740235,109.4372235,121.9021056,66.20681957,13.03076588,334.4322075,62.07970552,57.71797019,44.97139688,12.86094811,330.055613,53.49177474,91.610796,43.20606588,11.18252254,413.435387,87.85301906,348.5799043,74.66993259,13.1357513,398.217726,120.5632197,393.106224,91.9028059,13.71912439,379.4926523,122.8780395,218.9309477,84.42650958,14.10113356,427.7534889,149.3464163,165.8583208,93.49954681,14.74518075,449.3088774,162.2011294,197.4066118,91.74072595,15.5098043,472.8070411,165.0181343,208.9533938,87.97864996,13.92186776,423.4769911,151.9844024,207.1159457,90.57731084,14.57443652,371.5266964,144.7046215,208.7140379,84.99485202,13.31643008,3
